ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS104_1A,PS104_1M,PS104_1S,PS5
2021,      188903801,2,1889,38,1,8,0,2,1
2021,      189103601,2,1891,36,1,2,0,2,1
2021,      189300501,2,1893,5,1,4,0,2,1
2021,      189402101,2,1894,21,1,1,0,2,1
2021,      189403501,2,1894,35,1,4,0,2,1
2021,      189404401,1,1894,44,1,0,6,2,1
2021,      189800101,2,1898,1,1,6,8,2,1
2021,      189800401,2,1898,4,1,3,0,2,1
2021,      189801101,2,1898,11,1,1,6,2,1
2021,      189803001,1,1898,30,1,18,0,2,1
2021,      189803201,2,1898,32,1,18,0,2,1
2021,      189806901,1,1898,69,1,10,0,2,1
2021,      189810701,5,1898,107,1,4,0,2,1
2021,      189903501,1,1899,35,1,10,0,2,1
2021,      189903601,1,1899,36,1,4,0,2,1
2021,      189904801,2,1899,48,1,2,0,2,1
2021,      189906001,2,1899,60,1,3,0,2,1
2021,      189906101,2,1899,61,1,10,0,2,1
2021,      189906201,2,1899,62,1,4,0,2,1
2021,      190500601,2,1905,6,1,0,1,2,1
2021,      190500701,2,1905,7,1,15,0,2,1
2021,      190505901,2,1905,59,1,19,0,1,1
2021,      190505901,4,1905,59,1,0,1,2,2
2021,      190506001,1,1905,60,1,2,3,2,1
2021,      190605401,2,1906,54,1,0,1,2,1
2021,      190605502,1,1906,55,2,0,6,2,1
2021,      190607401,2,1906,74,1,1,6,2,1
2021,      190607501,2,1906,75,1,5,1,1,1
2021,      190607501,3,1906,75,1,1,1,1,2
2021,      190607501,8,1906,75,1,2,1,2,3
2021,      190608301,2,1906,83,1,10,1,2,1
2021,      190608302,1,1906,83,2,1,1,2,1
2021,      190700501,2,1907,5,1,1,0,2,1
2021,      190702301,2,1907,23,1,1,0,2,1
2021,      190702501,2,1907,25,1,5,0,2,1
2021,      190805201,2,1908,52,1,1,0,2,1
2021,      190901901,2,1909,19,1,8,0,2,1
2021,      190902101,1,1909,21,1,15,0,2,1
2021,      190902801,1,1909,28,1,1,0,2,1
2021,      190902901,1,1909,29,1,1,0,2,1
2021,      190903001,2,1909,30,1,5,0,2,1
2021,      191000401,2,1910,4,1,5,0,2,1
2021,      191000901,1,1910,9,1,3,0,2,1
2021,      191001001,5,1910,10,1,4,0,2,1
2021,      191003101,1,1910,31,1,3,4,2,1
2021,      191301101,1,1913,11,1,2,2,2,1
2021,      191303501,2,1913,35,1,5,0,2,1
2021,      191306701,1,1913,67,1,0,6,2,1
2021,      191502601,2,1915,26,1,5,0,2,1
2021,      191504101,2,1915,41,1,3,0,2,1
2021,      193006201,1,1930,62,1,3,98,2,1
2021,      193407901,4,1934,79,1,0,1,2,1
2021,      195003101,3,1950,31,1,11,0,2,1
2021,      195003201,1,1950,32,1,4,10,2,1
2021,      195003301,2,1950,33,1,5,0,2,1
2021,      195003601,2,1950,36,1,4,8,2,1
2021,      195003701,1,1950,37,1,0,2,2,1
2021,      195410001,2,1954,100,1,0,2,2,1
2021,      196101301,3,1961,13,1,0,11,2,1
2021,      196208601,2,1962,86,1,6,98,2,1
2021,      196504201,4,1965,42,1,0,9,2,1
2021,      196504701,4,1965,47,1,6,0,2,1
2021,      196509601,3,1965,96,1,18,0,2,1
2021,      196509801,2,1965,98,1,4,0,2,1
2021,      196512102,2,1965,121,2,7,0,2,1
2021,      196512201,3,1965,122,1,5,0,2,1
2021,      196512301,2,1965,123,1,6,0,2,1
2021,      196804101,2,1968,41,1,2,0,2,1
2021,      196804201,2,1968,42,1,1,0,2,1
2021,      196804401,2,1968,44,1,1,0,2,1
2021,      196809001,2,1968,90,1,1,0,2,1
2021,      196809101,2,1968,91,1,2,11,2,1
2021,      196809301,2,1968,93,1,2,0,2,1
2021,      196812101,1,1968,121,1,1,0,2,1
2021,      196812301,2,1968,123,1,0,3,2,1
2021,      196812501,2,1968,125,1,1,0,2,1
2021,      198204401,1,1982,44,1,0,3,1,1
2021,      198204401,3,1982,44,1,0,2,2,2
2021,      198905801,5,1989,58,1,1,11,2,1
2021,      199005201,2,1990,52,1,0,1,2,1
2021,      199201101,1,1992,11,1,1,0,2,1
2021,      199909001,1,1999,90,1,0,2,1,1
2021,      199909001,4,1999,90,1,0,2,2,2
2021,      200600102,2,2006,1,2,0,5,1,1
2021,      200600102,4,2006,1,2,0,2,2,2
2021,      201103101,1,2011,31,1,15,11,1,1
2021,      201103101,2,2011,31,1,15,11,2,2
2021,      201707501,1,2017,75,1,0,1,2,1
2021,      202110201,1,2021,102,1,1,0,2,1
2021,      202607201,1,2026,72,1,0,6,1,1
2021,      202607201,2,2026,72,1,0,1,1,2
2021,      202607201,3,2026,72,1,0,6,1,3
2021,      202607201,4,2026,72,1,0,6,2,4
2021,      202611501,1,2026,115,1,0,6,2,1
2021,      202803301,1,2028,33,1,5,8,2,1
2021,      203207901,2,2032,79,1,0,3,2,1
2021,      203801101,2,2038,11,1,0,6,2,1
2021,      203803701,1,2038,37,1,1,9,2,1
2021,      203805001,2,2038,50,1,0,4,2,1
2021,      203906201,2,2039,62,1,0,10,2,1
2021,      205905301,1,2059,53,1,3,11,2,1
2021,      206107901,2,2061,79,1,2,0,2,1
2021,      206109001,2,2061,90,1,0,4,2,1
2021,      207701701,2,2077,17,1,5,11,2,1
2021,      207801501,1,2078,15,1,15,7,2,1
2021,      207801601,2,2078,16,1,4,0,2,1
2021,      207801701,2,2078,17,1,1,0,2,1
2021,      207802201,2,2078,22,1,1,7,2,1
2021,      207804501,1,2078,45,1,4,4,2,1
2021,      207805401,1,2078,54,1,0,6,2,1
2021,      207805501,1,2078,55,1,1,7,2,1
2021,      207911501,2,2079,115,1,0,5,2,1
2021,      208505901,1,2085,59,1,6,8,2,1
2021,      208506001,1,2085,60,1,3,0,2,1
2021,      208506201,2,2085,62,1,2,0,2,1
2021,      208710801,2,2087,108,1,0,1,2,1
2021,      208816401,1,2088,164,1,2,11,2,1
2021,      209105201,2,2091,52,1,3,0,2,1
2021,      209310101,1,2093,101,1,5,0,2,1
2021,      209901401,1,2099,14,1,15,0,2,1
2021,      209902501,2,2099,25,1,1,5,2,1
2021,      210202101,2,2102,21,1,0,8,2,1
2021,      210311701,2,2103,117,1,15,11,2,1
2021,      210313601,2,2103,136,1,6,0,2,1
2021,      210400801,1,2104,8,1,2,11,2,1
2021,      210400901,2,2104,9,1,2,11,2,1
2021,      210401101,2,2104,11,1,19,11,2,1
2021,      210401201,2,2104,12,1,0,11,2,1
2021,      210401301,1,2104,13,1,3,11,2,1
2021,      210401401,1,2104,14,1,0,11,2,1
2021,      210401701,2,2104,17,1,15,11,2,1
2021,      210407401,2,2104,74,1,0,5,2,1
2021,      210505001,2,2105,50,1,9,11,2,1
2021,      210505201,2,2105,52,1,3,11,2,1
2021,      210506001,2,2105,60,1,19,11,2,1
2021,      210506101,2,2105,61,1,10,11,2,1
2021,      210506201,2,2105,62,1,98,98,2,1
2021,      210602401,2,2106,24,1,2,3,2,1
2021,      210602501,1,2106,25,1,5,0,2,1
2021,      210602601,2,2106,26,1,19,10,2,1
2021,      210602701,1,2106,27,1,19,98,2,1
2021,      210602801,2,2106,28,1,10,98,2,1
2021,      210603601,2,2106,36,1,5,98,2,1
2021,      210603701,2,2106,37,1,4,0,2,1
2021,      210704901,1,2107,49,1,3,1,2,1
2021,      210705001,2,2107,50,1,4,5,2,1
2021,      210706301,2,2107,63,1,6,2,2,1
2021,      210706401,1,2107,64,1,19,11,2,1
2021,      211002401,2,2110,24,1,19,11,2,1
2021,      211002501,1,2110,25,1,17,8,1,1
2021,      211002501,4,2110,25,1,19,8,2,2
2021,      211003501,2,2110,35,1,98,8,2,1
2021,      211003601,2,2110,36,1,19,98,2,1
2021,      211004701,2,2110,47,1,15,98,2,1
2021,      211004801,1,2110,48,1,98,1,2,1
2021,      211004901,2,2110,49,1,7,98,2,1
2021,      211005001,2,2110,50,1,1,1,2,1
2021,      211005701,2,2110,57,1,15,8,2,1
2021,      211005801,2,2110,58,1,17,2,2,1
2021,      211006001,2,2110,60,1,4,98,2,1
2021,      211201601,2,2112,16,1,1,11,2,1
2021,      211201901,2,2112,19,1,5,7,2,1
2021,      211300101,2,2113,1,1,12,1,2,1
2021,      211300201,1,2113,2,1,1,0,2,1
2021,      211500101,1,2115,1,1,5,3,2,1
2021,      211600401,2,2116,4,1,1,7,2,1
2021,      211600701,2,2116,7,1,7,0,2,1
2021,      211601901,1,2116,19,1,10,8,2,1
2021,      211602001,2,2116,20,1,18,0,2,1
2021,      211602701,2,2116,27,1,1,0,2,1
2021,      211602801,2,2116,28,1,0,6,2,1
2021,      211703301,1,2117,33,1,13,10,2,1
2021,      211704201,2,2117,42,1,1,10,2,1
2021,      211801201,2,2118,12,1,3,0,2,1
2021,      211808001,2,2118,80,1,14,98,2,1
2021,      211808201,2,2118,82,1,19,11,2,1
2021,      211811501,2,2118,115,1,19,11,2,1
2021,      211904401,2,2119,44,1,6,6,2,1
2021,      211907501,2,2119,75,1,11,7,2,1
2021,      211907601,1,2119,76,1,5,6,2,1
2021,      211907801,2,2119,78,1,19,0,2,1
2021,      211910301,1,2119,103,1,11,6,2,1
2021,      211910601,2,2119,106,1,16,5,2,1
2021,      212206001,1,2122,60,1,10,0,2,1
2021,      212206101,2,2122,61,1,3,6,2,1
2021,      212206201,2,2122,62,1,5,8,2,1
2021,      212403201,2,2124,32,1,0,4,2,1
2021,      212404301,2,2124,43,1,2,3,2,1
2021,      212405001,2,2124,50,1,10,98,2,1
2021,      213100101,2,2131,1,1,10,5,2,1
2021,      213100301,2,2131,3,1,2,7,2,1
2021,      213100401,2,2131,4,1,3,0,2,1
2021,      213101401,2,2131,14,1,10,6,2,1
2021,      213101501,2,2131,15,1,8,0,2,1
2021,      213403701,2,2134,37,1,1,3,2,1
2021,      213403901,2,2134,39,1,4,98,2,1
2021,      213410001,2,2134,100,1,2,0,2,1
2021,      213706401,2,2137,64,1,0,5,2,1
2021,      213706501,2,2137,65,1,0,5,2,1
2021,      213706601,1,2137,66,1,0,2,1,1
2021,      213706601,3,2137,66,1,0,1,2,2
2021,      214009401,1,2140,94,1,1,5,2,1
2021,      215804701,4,2158,47,1,2,2,1,1
2021,      215804701,5,2158,47,1,2,0,2,2
2021,      216803901,1,2168,39,1,1,0,2,1
2021,      216804501,1,2168,45,1,0,8,2,1
2021,      219206601,2,2192,66,1,3,10,2,1
2021,      219401501,2,2194,15,1,0,3,2,1
2021,      222603801,1,2226,38,1,0,10,2,1
2021,      222607901,2,2226,79,1,19,10,1,1
2021,      222607901,3,2226,79,1,6,10,1,2
2021,      222607901,4,2226,79,1,3,10,1,3
2021,      222607901,5,2226,79,1,2,10,2,4
2021,      223604001,1,2236,40,1,0,6,2,1
2021,      223801501,2,2238,15,1,3,6,2,1
2021,      224604801,2,2246,48,1,0,7,2,1
2021,      225900201,2,2259,2,1,4,10,2,1
2021,      225906401,1,2259,64,1,18,10,2,1
2021,      225907501,2,2259,75,1,10,10,2,1
2021,      226007901,1,2260,79,1,2,8,2,1
2021,      227702501,2,2277,25,1,1,3,2,1
2021,      229503201,2,2295,32,1,0,6,2,1
2021,      229920701,1,2299,207,1,0,6,2,1
2021,      230502501,1,2305,25,1,1,0,1,1
2021,      230502501,2,2305,25,1,1,0,1,2
2021,      230502501,3,2305,25,1,1,0,2,3
2021,      231400301,2,2314,3,1,1,0,2,1
2021,      231401301,2,2314,13,1,1,0,2,1
2021,      234812001,1,2348,120,1,3,0,1,1
2021,      234812001,2,2348,120,1,3,98,1,2
2021,      234812001,3,2348,120,1,3,98,2,3
2021,      235405201,4,2354,52,1,1,0,2,1
2021,      237310601,1,2373,106,1,0,5,2,1
2021,      237310701,4,2373,107,1,0,3,2,1
2021,      237501401,1,2375,14,1,5,0,2,1
2021,      237610401,1,2376,104,1,1,0,1,1
2021,      237610401,2,2376,104,1,1,0,1,2
2021,      237610401,3,2376,104,1,1,0,2,3
2021,      237610501,1,2376,105,1,5,0,2,1
2021,      237610601,2,2376,106,1,6,0,2,1
2021,      237610701,2,2376,107,1,10,0,2,1
2021,      238905001,1,2389,50,1,0,1,2,1
2021,      240600801,2,2406,8,1,10,8,2,1
2021,      240603301,1,2406,33,1,0,10,2,1
2021,      240608701,2,2406,87,1,2,6,2,1
2021,      240705101,1,2407,51,1,18,4,2,1
2021,      240705102,2,2407,51,2,18,3,2,1
2021,      240706801,1,2407,68,1,7,0,2,1
2021,      241313901,2,2413,139,1,5,7,1,1
2021,      241313901,3,2413,139,1,5,7,1,2
2021,      241313901,4,2413,139,1,5,7,1,3
2021,      241313901,5,2413,139,1,5,7,1,4
2021,      241313901,6,2413,139,1,5,7,2,5
2021,      243306401,2,2433,64,1,4,0,2,1
2021,      243306501,1,2433,65,1,11,0,2,1
2021,      243306601,1,2433,66,1,4,7,2,1
2021,      243306801,2,2433,68,1,1,2,2,1
2021,      243401701,2,2434,17,1,2,4,1,1
2021,      243401701,5,2434,17,1,0,1,1,2
2021,      243401701,7,2434,17,1,0,1,2,3
2021,      243402001,2,2434,20,1,2,3,2,1
2021,      243504201,2,2435,42,1,2,0,2,1
2021,      243504401,1,2435,44,1,0,2,1,1
2021,      243504401,3,2435,44,1,0,2,1,2
2021,      243504401,4,2435,44,1,0,2,2,3
2021,      243504501,2,2435,45,1,2,8,2,1
2021,      243715801,1,2437,158,1,4,0,2,1
2021,      244601001,1,2446,10,1,0,4,2,1
2021,      244601101,1,2446,11,1,0,3,2,1
2021,      244601401,2,2446,14,1,1,10,2,1
2021,      244601501,1,2446,15,1,2,0,2,1
2021,      244601901,2,2446,19,1,0,6,2,1
2021,      245400501,1,2454,5,1,0,6,2,1
2021,      245402701,2,2454,27,1,1,6,2,1
2021,      245701301,2,2457,13,1,0,3,2,1
2021,      247207701,5,2472,77,1,5,0,2,1
2021,      247403901,2,2474,39,1,0,3,1,1
2021,      247403901,5,2474,39,1,0,3,2,2
2021,      248509101,2,2485,91,1,1,11,2,1
2021,      248510901,2,2485,109,1,7,0,2,1
2021,      248800301,1,2488,3,1,0,1,2,1
2021,      248810001,2,2488,100,1,7,6,2,1
2021,      248811401,1,2488,114,1,2,6,2,1
2021,      249015301,1,2490,153,1,0,10,2,1
2021,      249021201,2,2490,212,1,14,9,2,1
2021,      250509801,2,2505,98,1,19,3,2,1
2021,      252100901,1,2521,9,1,0,4,2,1
2021,      252619601,2,2526,196,1,2,1,2,1
2021,      255403001,2,2554,30,1,1,6,2,1
2021,      256613901,3,2566,139,1,1,7,2,1
2021,      258507101,6,2585,71,1,0,6,1,1
2021,      258507101,7,2585,71,1,0,6,2,2
2021,      259919001,2,2599,190,1,19,8,2,1
2021,      259919002,2,2599,190,2,0,6,2,1
2021,      259919003,2,2599,190,3,5,8,2,1
2021,      260217801,4,2602,178,1,4,11,2,1
2021,      260416601,1,2604,166,1,0,5,2,1
2021,      260501901,2,2605,19,1,2,4,2,1
2021,      260907301,3,2609,73,1,4,11,2,1
2021,      262404501,1,2624,45,1,0,3,2,1
2021,      263605801,2,2636,58,1,0,2,2,1
2021,      265400101,1,2654,1,1,0,10,2,1
2021,      265401701,1,2654,17,1,19,2,2,1
2021,      265810501,2,2658,105,1,2,0,2,1
2021,      265902201,1,2659,22,1,1,7,2,1
2021,      265902501,1,2659,25,1,6,7,2,1
2021,      265903301,1,2659,33,1,1,10,2,1
2021,      265903401,1,2659,34,1,10,10,2,1
2021,      266400701,1,2664,7,1,10,8,2,1
2021,      270202301,1,2702,23,1,4,1,2,1
2021,      271811501,2,2718,115,1,0,1,2,1
2021,      277400201,1,2774,2,1,1,0,2,1
2021,      277400301,2,2774,3,1,1,11,2,1
2021,      277401301,1,2774,13,1,0,9,2,1
2021,      277401901,3,2774,19,1,0,2,2,1
2021,      277600501,2,2776,5,1,3,10,2,1
2021,      280509901,7,2805,99,1,4,9,2,1
2021,      281301501,1,2813,15,1,19,7,2,1
2021,      282110801,1,2821,108,1,3,11,2,1
2021,      283702401,1,2837,24,1,3,0,2,1
2021,      283703101,1,2837,31,1,2,0,2,1
2021,      284200201,1,2842,2,1,10,11,2,1
2021,      284301701,2,2843,17,1,4,0,2,1
2021,      284505601,2,2845,56,1,2,6,2,1
2021,      285209501,1,2852,95,1,1,8,2,1
2021,      286011601,2,2860,116,1,10,11,2,1
2021,      286106301,1,2861,63,1,14,11,1,1
2021,      286106301,3,2861,63,1,5,11,2,2
2021,      286600101,1,2866,1,1,2,0,2,1
2021,      288503201,1,2885,32,1,10,10,2,1
2021,      288803701,2,2888,37,1,6,0,2,1
2021,      288906701,2,2889,67,1,0,11,2,1
2021,      289000101,1,2890,1,1,10,0,2,1
2021,      289000501,2,2890,5,1,2,0,2,1
2021,      289000701,1,2890,7,1,4,8,2,1
2021,      289000801,2,2890,8,1,1,8,2,1
2021,      289001001,2,2890,10,1,3,8,2,1
2021,      289002601,1,2890,26,1,5,0,2,1
2021,      289002801,2,2890,28,1,2,0,2,1
2021,      289003001,1,2890,30,1,4,0,2,1
2021,      289111001,1,2891,110,1,10,7,2,1
2021,      289504901,2,2895,49,1,18,8,2,1
2021,      289801201,2,2898,12,1,2,0,2,1
2021,      291203201,4,2912,32,1,3,0,2,1
2021,      291209801,1,2912,98,1,1,0,2,1
2021,      292102601,2,2921,26,1,0,11,2,1
2021,      292103101,1,2921,31,1,11,0,2,1
2021,      293710901,1,2937,109,1,0,3,2,1
2021,      294401101,2,2944,11,1,12,0,2,1
2021,      294405301,2,2944,53,1,1,0,2,1
2021,      294505001,3,2945,50,1,3,1,2,1
2021,      294507701,1,2945,77,1,15,5,1,1
2021,      294507701,2,2945,77,1,14,6,1,2
2021,      294507701,3,2945,77,1,9,6,1,3
2021,      294507701,4,2945,77,1,3,6,1,4
2021,      294507701,5,2945,77,1,1,6,2,5
2021,      295605601,2,2956,56,1,10,0,2,1
2021,      298105401,2,2981,54,1,2,4,2,1
2021,      299501101,1,2995,11,1,0,1,2,1
2021,      299501501,1,2995,15,1,15,1,2,1
2021,      299504701,2,2995,47,1,1,6,2,1
2021,      299505601,1,2995,56,1,2,98,2,1
2021,      300001601,2,3000,16,1,18,0,2,1
2021,      305305301,2,3053,53,1,1,3,2,1
2021,      306014601,2,3060,146,1,0,5,2,1
2021,      308901401,1,3089,14,1,0,1,2,1
2021,      310512701,2,3105,127,1,19,0,1,1
2021,      310512701,3,3105,127,1,8,0,1,2
2021,      310512701,5,3105,127,1,2,11,2,3
2021,      312400801,1,3124,8,1,0,2,2,1
2021,      312501701,2,3125,17,1,1,9,2,1
2021,      313103001,1,3131,30,1,7,0,1,1
2021,      313103001,2,3131,30,1,7,0,1,2
2021,      313103001,3,3131,30,1,7,0,1,3
2021,      313103001,4,3131,30,1,7,0,1,4
2021,      313103001,5,3131,30,1,2,0,2,5
2021,      314309301,2,3143,93,1,3,1,2,1
2021,      315710501,1,3157,105,1,3,9,1,1
2021,      315710501,2,3157,105,1,3,9,2,2
2021,      315807601,2,3158,76,1,2,2,2,1
2021,      315900101,1,3159,1,1,3,0,1,1
2021,      315900101,2,3159,1,1,3,0,1,2
2021,      315900101,3,3159,1,1,3,0,1,3
2021,      315900101,4,3159,1,1,3,0,2,4
2021,      315900601,1,3159,6,1,6,10,2,1
2021,      315901101,1,3159,11,1,5,0,1,1
2021,      315901101,2,3159,11,1,5,0,1,2
2021,      315901101,3,3159,11,1,5,0,1,3
2021,      315901101,4,3159,11,1,5,0,1,4
2021,      315901101,5,3159,11,1,3,0,2,5
2021,      315902001,1,3159,20,1,8,0,1,1
2021,      315902001,2,3159,20,1,8,0,1,2
2021,      315902001,3,3159,20,1,8,0,2,3
2021,      315905901,2,3159,59,1,0,8,2,1
2021,      316200801,1,3162,8,1,10,2,2,1
2021,      316212301,2,3162,123,1,0,1,2,1
2021,      316302301,2,3163,23,1,1,0,2,1
2021,      316311901,2,3163,119,1,19,2,2,1
2021,      316416401,1,3164,164,1,0,6,1,1
2021,      316416401,4,3164,164,1,0,4,2,2
2021,      316500801,1,3165,8,1,10,1,2,1
2021,      316501901,2,3165,19,1,5,4,2,1
2021,      316611301,1,3166,113,1,3,0,2,1
2021,      316802701,2,3168,27,1,3,11,2,1
2021,      316903801,2,3169,38,1,0,2,2,1
2021,      316911901,1,3169,119,1,0,1,2,1
2021,      317000501,2,3170,5,1,3,10,2,1
2021,      317000701,2,3170,7,1,3,0,2,1
2021,      317008101,2,3170,81,1,0,4,2,1
2021,      317104801,2,3171,48,1,2,8,2,1
2021,      317407501,1,3174,75,1,2,5,2,1
2021,      317506101,2,3175,61,1,0,2,2,1
2021,      318703401,1,3187,34,1,19,1,2,1
2021,      318709101,1,3187,91,1,19,3,2,1
2021,      318923701,2,3189,237,1,2,0,2,1
2021,      319006601,2,3190,66,1,5,3,2,1
2021,      319006701,1,3190,67,1,0,11,2,1
2021,      319006801,1,3190,68,1,19,2,2,1
2021,      319006901,1,3190,69,1,5,0,2,1
2021,      319007001,1,3190,70,1,19,2,2,1
2021,      319110301,2,3191,103,1,3,5,2,1
2021,      319203101,4,3192,31,1,0,3,2,1
2021,      319203801,2,3192,38,1,0,9,2,1
2021,      319204501,2,3192,45,1,6,0,2,1
2021,      319208501,2,3192,85,1,4,0,2,1
2021,      319208601,2,3192,86,1,2,2,2,1
2021,      319208701,2,3192,87,1,8,0,2,1
2021,      319208801,2,3192,88,1,0,1,2,1
2021,      319208901,2,3192,89,1,4,0,2,1
2021,      319210601,1,3192,106,1,3,0,2,1
2021,      319210801,1,3192,108,1,0,1,2,1
2021,      319210901,2,3192,109,1,8,2,2,1
2021,      320811001,3,3208,110,1,0,4,1,1
2021,      320811001,4,3208,110,1,0,4,2,2
2021,      323202101,1,3232,21,1,2,0,1,1
2021,      323202101,2,3232,21,1,2,0,2,2
